"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
6,13,0.66,-1.29,-33.9,0.084,-282,-262,0.9983,3.61,-0.79,9.9,2,8,"3"
4,4,0.38,0.33,66.5,0.121,301,230,1.02172,3.66,0.76,14,0,13,"2"
4,6.6,0.46,-0.21,7.4,0.052,464,184,0.9956,2.57,0,9,1,8,"3"
0,0.4,0.68,1.35,1.75,-0.205,-222,387,1.01879,4.59,-0.13,11.7,1,8,"0"
4,5.9,1.47,0.26,1.5,0.182,17,-230,1.04263,3.24,0.36,12,1,6,"3"
0,12.9,0.61,1.09,-18.6,1.15,167,309,0.97588,4.02,0.51,8.5,-1,10,"0"
3,8.1,0.18,0.22,4.2,-0.283,-252,-201,0.994,3.99,1.6,9.4,0,6,"2"
6,6.2,-1.02,0.49,6,0.029,-247,396,0.9928,2.49,2.99,9.4,0,7,"3"
4,8,0.24,0.31,18.3,1.03,-162,317,1,3.3,0.4,2.4,1,7,"2"
6,-4.7,-0.59,0.21,2.9,0.026,61,126,1.04151,4.48,0.38,15.2,1,7,"4"
5,7.2,-0.48,0.33,3,-0.585,322,132,0.9928,5.55,0.47,13.7,1,8,"3"
6,6.6,2.25,0.32,-23.2,0.035,39,231,0.95124,3.36,0.48,6.3,1,7,"4"
4,6.9,-0.06,1.35,1.6,0.589,36,87,0.9914,4.11,-0.32,10.8,0,7,"3"
3,6.4,-2.37,0.21,8.2,0.322,1,182,0.99542,3.23,-1.03,9.5,0,7,"1"
3,3.6,-1.02,0.23,14.8,-0.352,-7,126,1.03029,3.18,1.66,2.2,0,8,"1"
0,-0.4,0.23,0.71,-43.1,0.077,-101,45,1.04174,3.22,0.96,12.1,0,9,"0"
2,12.3,0.38,0.17,56.2,0.08,50,212,1.03647,1.7,0.66,9.4,0,7,"2"
4,8.8,-0.75,0.64,2.2,0.093,9,42,1.02734,4.44,-0.8,6.4,1,10,"0"
7,7.1,0.67,0.57,2.8,0.033,48,421,0.9899,3.15,0.1,9.3,2,8,"4"
6,13.4,0.4,-0.8,12.5,-0.285,31,122,0.9633,3.3,1.67,11.1,0,8,"4"
4,9.8,0.65,-0.49,-18.3,-0.533,21,-310,0.98604,2.85,0.46,12.6,0,8,"2"
3,5.4,1.67,0.98,30.4,0.037,13,101,0.9916,3.17,0.41,11.8,-1,7,"0"
4,5,0.95,0.34,61,0.341,-125,154,0.9927,3.05,0.12,10.5,0,8,"0"
0,10.3,-1.11,-0.93,6.4,0.087,5,-340,0.9468,3.6,0.82,16.8,0,11,"0"
5,-1.9,0.3,0.27,52.8,0.231,17,135,0.9925,3.23,0.44,12.2,1,7,"2"
4,6.6,0.89,0.32,6,0.033,59,128,0.98161,3.19,0.3,12.1,-2,7,"1"
4,6.6,1.36,3.29,-1.1,0.068,39,27,0.95673,3.88,1.51,6.1,-1,7,"1"
4,8.6,0.35,0.26,64.1,0.032,-38,407,0.99188,3.38,-0.64,10.9,0,6,"2"
5,7.5,0.27,-0.68,-18.6,0.566,119,171,1.01339,2.86,-0.56,10.6,2,8,"2"
5,7.8,0.18,0.31,-48.4,0.053,321,149,0.998,3.3,1.01,13.1,1,8,"3"
5,6.8,0.28,0.17,13.9,0.047,271,162,0.9983,3.21,-0.09,9,1,7,"2"
5,10.3,0.31,0.28,-7.2,-0.104,12,119,1.04238,3.13,0.51,16.1,0,7,"1"
3,6.4,0.63,3.26,65.9,0.08,12,457,1.0406,5.4,-1.4,9.8,0,7,"0"
3,14.3,0.205,0.3,60.5,-0.059,34,110,0.9963,3.72,-0.44,4.9,-1,8,"0"
5,6.7,0.13,0.32,9.8,0.398,32,99,0.99348,2.76,-0.34,10,1,7,"3"
3,5.5,1.59,0.22,-27.6,-0.002,259,168,1.02197,3.13,0.35,13,-1,8,"1"
4,22.6,0.24,0.27,62.3,0.05,-8,466,0.99476,4.43,0.37,10.8,0,7,"0"
3,9.5,0.32,0.35,1.6,0.092,24,470,0.99438,4.03,0.44,9.8,0,8,"0"
4,13,-0.08,1.53,1.4,0.035,13,102,0.97975,3.05,-0.56,11,1,8,"0"
2,9.2,0.28,0.49,34.5,0.042,29,137,1.01664,1.85,0.34,16.5,0,10,"0"
4,7.2,0.21,-0.85,29.6,0.036,22,-96,0.95831,3.13,0.51,16.8,1,8,"2"
4,8.8,0.32,0.42,1.1,0.051,550,255,0.9956,3.02,0.25,9.3,1,7,"2"
4,-0.8,0.35,0.71,31.7,0.046,-131,160,1.00326,3.78,0.65,8,1,9,"0"
3,10.6,0.79,1.16,2,0.453,26,510,1.01361,2.91,1.22,13.8,-1,8,"0"
5,14.7,-1.25,-1.01,13.6,0.052,38,529,0.998,3.15,-0.05,3.3,1,8,"2"
0,15.6,0.16,-0.04,12.5,-0.291,138,156,0.99666,2.4,0.06,9,0,7,"1"
3,12.6,0.58,0.45,-45.3,0.445,46,-185,0.99573,3.26,0.46,4.3,-1,7,"2"
5,7.6,1.325,1.65,2.1,-0.692,30,35,0.99533,3.26,-0.97,7.4,1,8,"1"
6,12.6,0.08,0.36,19.6,-0.53,77,90,1.0426,3.16,2.14,11,1,8,"3"
5,-1.1,-0.61,1.47,1.8,-0.067,298,479,0.94297,4.52,1.81,11.9,0,6,"3"
3,-0.3,1.34,0.28,41.2,0.449,113,76,0.98711,3.1,-1.33,5.8,-2,6,"2"
3,11,-0.1,-0.28,65.3,0.029,37,714,0.99276,2.21,1.38,10.9,-1,8,"1"
4,-5.9,0.25,0.28,-26,0.056,77,-5,0.99755,2.98,0.68,23.2,1,6,"1"
3,2,0.27,1.59,1.2,0.05,-364,-236,0.99138,3.09,-0.85,8,0,8,"1"
4,7.4,0.33,1.12,15.6,0.049,307,210,0.99907,3.1,0.32,9.9,1,8,"2"
2,5.7,-0.725,0.65,-33,0.079,-257,319,0.99307,3.2,0.42,9.4,-1,7,"0"
5,6.7,0.42,0.39,37.8,0.04,-128,248,0.97282,3.39,-0.8,9.7,2,8,"3"
0,11.8,0.84,0.25,52.3,0.074,3,-245,0.99649,3.13,0.63,10.4,0,13,"0"
3,-14,0.61,1.68,12.9,0.079,-491,-25,0.998,3.15,1.02,9.5,0,11,"3"
4,8.2,0.51,0.62,-9.2,0.079,-359,63,0.99764,5.35,-0.35,9.5,0,9,"0"
3,9.7,0.09,0.27,-36.6,0.116,-186,133,0.99402,1.95,0.34,10.8,0,6,"1"
0,9.5,-0.86,0.4,-8,0.089,-94,394,1.0209,4.12,-0.46,16.3,-2,10,"0"
0,1.5,0.71,1.6,12.9,1.261,36,558,1.00965,2.47,0.36,3.6,1,7,"2"
4,13,1.5,0.44,-41.2,0.05,83,12,0.99607,3.11,0.48,10,0,8,"4"
4,7.1,1.07,0.3,6.6,0.025,-68,138,1.01177,3.18,-0.55,5.9,0,8,"2"
2,13.4,0.37,0.07,1.4,0.048,-157,144,0.9922,3.17,-1,15.5,-1,7,"0"
0,9.8,0.44,-0.46,34.6,0.063,9,-147,0.94807,3.24,0.54,10.8,0,11,"0"
0,-4.1,0.25,-0.25,1.2,0.619,54,179,0.9932,3.3,0.64,9.8,1,8,"0"
2,6.2,0.2,-0.96,107,0.055,-123,120,0.99767,2.48,1.86,9.6,-2,7,"2"
5,8.6,0.56,1.15,7.45,0.092,-73,94,0.98191,2.99,-0.04,9.2,2,8,"2"
4,8,-1.11,0.2,-17.3,0.038,182,491,0.99566,3.12,0.56,10,0,9,"1"
0,7.3,0.49,0.1,2.6,0.068,4,14,1.01926,3.3,0.13,6,-1,8,"0"
0,17.8,0.08,2.12,19.6,0.347,138,248,0.94818,3.39,-0.23,9.6,1,9,"0"
4,6,0.14,0.26,5.6,-0.561,-93,127,1.03799,1.98,-0.57,9.8,0,6,"2"
5,6.3,0.55,0.45,68.2,0.442,33,416,1.01855,3.2,0.48,8.9,1,7,"2"
5,6.6,-1.15,0.24,3.3,-0.539,-110,99,0.99031,3.41,0.4,12.3,0,7,"4"
3,8.3,-0.19,0.49,19.8,0.054,50,-123,0.98055,3.25,0.64,5.2,0,9,"0"
6,6.9,0.19,-1.28,1.7,-0.29,-48,-232,1.08393,3.21,-0.09,14.2,1,7,"3"
5,6.8,-0.58,-0.61,-57.2,0.504,-465,571,1.01745,2.24,0.61,11.2,0,7,"2"
4,12.1,-0.51,0.35,1.6,-0.051,24,138,1.02964,3.19,0.44,9.7,1,8,"2"
0,6.1,-1,0.4,-48.8,0.066,40.5,165,1.00261,3.25,0.5,11.9,2,7,"1"
0,7.9,0.98,-0.39,-26.4,0.371,289,96,0.94669,2.31,0.38,9.5,1,7,"2"
0,9.5,0.885,0.27,2.3,0.047,143,-271,0.96827,2.28,0.53,9.4,0,11,"1"
4,7.4,0.24,2.42,52.4,0.438,143,95,0.96516,3.09,0.39,11.1,0,8,"1"
4,-12.1,1.635,0.23,7.7,-0.395,20,84,0.95306,3.21,1.03,9.3,1,9,"3"
4,7.7,-0.09,0.24,1.8,0.051,124,67,0.9928,3.23,-0.19,10.8,0,8,"0"
5,-2.8,-0.6,0.35,12,0.412,47,179,0.998,3.99,1.7,10,2,7,"2"
8,7.3,1.18,0.37,9,0.591,50,-714,0.96599,3.39,-1.2,9.7,2,8,"3"
5,3.6,0.22,0.35,33.7,0.948,-123,87,0.99092,3.29,-0.03,12.5,0,6,"3"
0,5.2,-0.385,0.12,2.6,0.092,10,28,0.9642,3.58,1.86,1.1,2,9,"0"
3,7.1,0.24,0.41,64.2,0.046,-110,145,0.9998,3.16,0.39,11.6,0,8,"2"
3,6.9,0.16,0.73,9.6,0.532,-87,-219,0.9866,3.39,0.38,9.6,-1,7,"0"
4,6.6,1.02,0.27,25.5,-0.543,37,146,0.94873,3.05,0.47,10.1,1,7,"3"
5,6.9,0.21,0.24,30.2,0.515,201,485,0.99358,3.73,0.59,5.5,1,8,"3"
0,8.8,0.78,0.1,-61.9,0.09,8,13,0.98071,4.42,0.49,9.5,-1,9,"0"
4,24,0.19,0.35,1.7,0.036,268,164,0.99438,2.57,0.54,10.8,-1,7,"2"
3,6.5,0.35,0.31,17.1,-0.028,58,170,0.9556,2.71,0.71,5.8,0,7,"3"
6,7.6,0.2,0.3,11.4,-0.147,304,172.5,0.95153,2.01,0.46,4.1,0,8,"3"
3,17.7,-0.92,0.3,37.3,0.045,-74,109,0.99249,2.95,-0.94,3.4,0,9,"0"
4,12.3,0.31,0.34,-64.4,0.032,175,128,0.9917,2.1,0.47,12,0,8,"2"
4,6.9,1.45,0.54,10.6,0.105,24,-104,0.99265,3.15,1.6,10.8,0,8,"1"
4,2.5,-0.72,0.31,36.3,0.053,32,211,0.99587,2.41,0.59,7.8,0,8,"2"
7,6.5,-1.03,0.37,1,0.036,-66,114,1.02752,3.06,-0.36,16.4,1,7,"4"
2,6.7,-0.87,-0.88,-43.8,0.046,45,-235,0.96571,3.2,-0.22,6.1,-1,7,"2"
5,-5,0.25,-0.67,4.1,0.054,197,116,0.994,2.56,0.38,8.9,1,7,"2"
4,6.5,0.29,0.98,7.4,0.036,-182,-601,0.99712,3.47,0.48,9.1,0,7,"2"
3,18.5,1.58,0.32,-98.9,-0.102,-15,124,0.99278,1.8,-1.17,11,-1,8,"1"
0,6.8,0.3,0.09,6.2,0.06,41,173,0.99858,4.37,0.51,5.9,1,7,"0"
4,5.6,-0.27,-0.4,1.1,-0.168,-440,-288,0.9918,4.04,1.64,10.3,0,6,"2"
0,-3.2,0.39,0.7,10.6,0.265,-84,169,0.99446,3.05,0.42,9.4,0,9,"1"
2,-4.2,0.22,0.58,7.7,0.157,124,136,0.97707,2.51,-1.88,6.2,-1,7,"1"
7,6.2,0.36,0.82,29,0.018,117,119,0.9898,4.45,0.36,11.4,0,8,"3"
6,11.9,-2.07,-0.11,39,0.028,53,173,0.96472,3.14,0.84,10.3,1,9,"3"
3,7,-0.68,0.21,43.8,-0.402,13,464,0.94081,2.12,0.47,9.4,0,8,"1"
3,0.2,0.37,1.52,-55.9,0.05,12,537,1.03599,3.28,-1.36,13,-1,7,"2"
4,3.8,0.28,0.38,-27.2,0.038,-102,231,1.04547,3.22,0.59,23.6,0,6,"1"
0,1.7,0.16,0.26,15.6,0.589,24,210,0.91174,4.22,-0.09,16.3,0,8,"1"
4,16.3,0.29,0.29,-10.1,0.06,27,-2,0.99572,4.09,0.59,10.3,0,8,"4"
0,13.7,-0.19,1.91,-51.6,0.387,12,-219,1.01398,4.01,3.92,7.2,0,11,"0"
2,6.1,1.38,-0.61,85.4,0.271,247,516,0.97563,2.78,-0.57,9.9,-1,8,"1"
0,15.8,0.27,-1.25,10.2,0.215,124,106,0.99632,3.16,0.38,9.7,1,7,"0"
5,6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,-0.27,14.7,1,7,"3"
0,-1.9,0.34,-1.18,53.5,0.129,62,49,0.99554,2.77,-1.09,7.8,0,9,"1"
5,8,0.2,0.4,-30.4,0.569,141,167,0.97002,3.75,-1.17,10.1,0,9,"3"
2,6.8,1.12,0.5,13.3,0.832,-214,512,0.98172,3.38,1.72,9.4,-1,8,"1"
5,0.6,0.21,0.34,1.1,0.046,-264,210,1.03977,3.25,-0.16,17.7,1,8,"2"
4,4.8,0.33,1.27,8.9,0.028,159,274,0.9937,3.35,1.27,9.9,1,5,"3"
5,6.2,2.8,0.36,-29.7,-0.294,37,-424,0.94887,3.23,1.16,8.8,1,7,"3"
5,8.6,0.26,0.32,-46,0.283,54,363,0.9956,2.05,0.52,7,1,7,"3"
4,6.4,-0.74,0.32,2.4,-0.377,34,120,0.99008,4.22,-0.47,12.5,-1,7,"1"
5,7.5,0.47,1.39,5.9,0.048,-106,125,0.98619,3.09,0.26,5.2,2,8,"0"
5,6.4,0.99,-0.69,6.6,0.046,-129,481,0.99408,2.62,0.58,9.9,1,7,"4"
3,7.5,0.27,1.74,15.3,0.057,148,313,0.9946,3.78,2.69,10.5,0,8,"2"
0,6.7,-0.175,1.91,12.4,-0.471,34,46,0.998,3.54,-0.55,6.9,0,7,"0"
4,6.5,0.51,0.52,7.9,0.049,35,-102,0.99551,4.84,-0.69,9.5,0,7,"2"
4,6,-0.15,-0.69,1.9,0.048,40,598,0.9938,2.92,-1.07,4.8,-1,7,"2"
2,11.2,0.26,-2.41,4.1,0.316,-178,-92,1.02446,3.3,-0.79,9.5,-1,7,"2"
0,13,0.27,-0.9,1.3,0.045,-122,100,0.99377,1.78,-1.22,12.4,0,9,"0"
0,17.6,0.36,0.32,-15.3,0.067,4,242,0.96013,3.12,-1.3,12.8,0,7,"0"
5,7,-1.08,-1.01,52.5,0.037,29,115,0.9927,3.95,0.55,10.5,1,8,"2"
5,6.7,0.21,-1.25,0.9,-0.156,419,112,0.98249,3.02,0.5,16.7,1,7,"3"
0,3.2,0.27,0.27,56.7,0.035,14,-262,0.99058,2.23,1.42,11.8,1,6,"0"
2,10.3,0.29,2.09,14.95,0.067,252,178,0.99838,3.04,0.08,10.6,0,8,"1"
4,7.7,0.43,1,79.35,0.032,42,-65,0.98093,3.29,0.5,11.8,0,9,"2"
1,7.1,1.67,-0.83,-39.9,-0.473,29,129,1.0316,4.39,-0.69,7,-2,8,"0"
2,19,0.24,-0.82,17.8,0.046,324,148,0.98769,3.19,0.39,8.7,-1,8,"1"
3,12.1,0.66,0.49,11.7,0.035,320,131,0.99749,3.14,0.34,9,0,9,"0"
5,12.2,0.18,0.45,1.25,0.034,-48,531,0.9733,3.51,-0.84,16.4,0,6,"1"
0,1.6,0.4,0.57,-43.8,-0.042,-54,-114,0.96945,3.28,0.57,12.5,0,10,"1"
3,6.8,-0.63,0.32,56.6,0.374,-117,109,1.01105,1.37,0.44,4.2,-1,7,"2"
4,11.3,0.18,0.68,11.2,0.458,64,228,0.9945,3.06,0.62,9.3,1,7,"2"
1,-0.3,0.95,0.88,25.9,-0.398,100,208,0.99395,2.9,0.49,11,0,10,"0"
3,15.3,1.715,-1.11,1.8,0.114,266,64,1.0279,3.22,-0.57,11,-1,8,"1"
0,6.9,1.72,1.21,-53.5,0.078,290,-293,0.99712,4.19,0.7,9.8,0,8,"1"
6,6.6,-2.58,0.1,-56.8,0.069,-234,-546,0.98965,3.41,0.47,-1.3,-1,7,"3"
3,9.7,1.51,1.45,-4.8,0.04,48,184,1.00409,3.16,0.21,9.4,0,8,"2"
4,17.3,-0.24,0.33,84.3,0.048,29,152,0.9962,3.1,0.54,5.4,1,8,"2"
3,5.5,1.63,0.03,15.4,0.032,23,422,1.02815,3.42,0.49,14.5,0,6,"0"
0,11,0.36,0.04,1.8,0.074,17,24,1.03417,3.54,1.87,11.4,-1,8,"0"
4,11.5,-0.78,-0.24,3.7,1.124,-169,208,1.06645,2.91,0.29,15.8,0,7,"1"
2,31.2,1.25,0.46,36.4,0.217,184,29,0.96911,2.84,1.73,12.5,0,8,"1"
3,16.8,1.9,-0.35,1,0.044,-134,127,0.95587,2.97,2,11,-2,7,"1"
4,-3.8,0.26,0.96,1.2,-0.216,135,-37,0.9908,3.06,0.4,11,-1,6,"1"
2,6,1.37,-1.18,1.8,-0.359,193,7,1.00694,4.21,2.14,14.1,-2,7,"0"
2,6.6,0.48,0.49,18.15,0.442,41,-105,0.95463,3.28,-1.14,8.7,-2,7,"2"
3,6.6,0.43,-1.34,45.4,0.264,42,159,1.00249,2.04,0.54,15.7,-1,7,"2"
0,6.9,-0.86,1.27,56.8,0.067,53,-47,1.06751,2.4,-0.93,9,2,8,"0"
0,7.3,-1.15,0.29,43.7,0.034,-184,118,0.9917,3.3,0.5,10,1,8,"2"
3,2.8,-0.78,-0.72,39.1,0.054,63,101,0.99888,2.84,-0.25,-4.7,-1,8,"0"
0,1.5,0.22,1.88,1.8,0.16,34,-244,0.97801,2.17,-1.24,13.4,1,7,"0"
3,7.2,0.25,-0.76,1.5,0.047,295,346,0.9933,2.17,0.44,10.5,0,8,"1"
2,20.6,0.13,0.49,-58.8,-0.669,6,286,1.0039,2.91,0.06,9.9,-1,10,"0"
2,7.7,-0.59,0.77,18,0.322,215,75,0.99786,3.39,-0.35,8.4,-1,9,"0"
0,-8.8,0.66,0.41,2.6,0.274,-180,88,1.02045,2.75,1.37,10.3,-1,11,"1"
2,21.2,0.28,1.6,32.1,-0.41,-205,42,1.01222,3.03,0.42,13.1,-2,7,"1"
5,5.6,0.86,0.58,1.25,0.034,29,-215,0.99129,3.09,1.53,12.4,0,6,"2"
3,6.2,-0.04,0.81,2.4,0.041,110,50,0.9909,1.5,-0.43,11.2,-1,7,"2"
4,10.4,0.22,0.35,-0.4,0.039,393,290,0.9994,3.24,0.42,6,0,7,"1"
5,0.6,-1.04,0.52,14.1,0.11,20,385,0.94953,4.25,-0.08,9,1,7,"1"
0,12,0.51,0.24,2.6,0.087,12,-206,0.9998,3.29,-0.14,9.8,-1,10,"0"
2,-3.8,0.3,0.22,-47.5,0.035,105,106,1.01567,3.49,1.34,11.6,-2,8,"1"
0,3,1.13,0.27,33.9,-0.157,-113,126,1.02416,2.5,-2.12,9.4,-1,8,"0"
0,6.3,0.23,0.3,-54.5,-0.262,-78,186,0.9906,4.26,0.4,11.8,2,7,"0"
3,8.8,0.17,0.35,1.6,0.46,43,-180,0.9934,4.21,0.98,10.5,-1,8,"1"
6,16.8,-0.49,0.31,-99.2,0.03,36,-761,0.9233,3.22,0.95,16.7,0,7,"3"
0,6.7,0.77,0.28,27.1,0.057,21,93,0.99425,3.37,0.58,10.1,0,7,"0"
4,6.1,0.32,0.43,1.6,0.05,-185,688,0.99346,3.27,0.47,8.6,1,8,"3"
3,6.9,-0.91,0.14,2.4,0.58,21,-89,0.9968,3.43,0.87,7.7,-1,7,"2"
5,18.1,0.77,-0.75,-32.2,0.043,29,278,0.99959,3.89,0.49,5.8,1,7,"1"
5,2.3,-0.95,-0.53,-1.7,0.042,166,355,1.00202,3.14,0.37,15.1,0,7,"3"
3,7.2,0.32,-0.18,1.5,-0.156,-241,443,1.03624,3.21,2,9,0,7,"3"
3,2.7,0.11,1.97,1.6,0.612,503,90,0.99008,2.49,0.52,12.2,-1,6,"2"
4,17.6,-0.73,-0.93,1,0.788,49,-249,0.99987,4.07,1.69,12.2,0,8,"1"
6,9.6,0.4,-0.99,45.9,-0.326,386,-130,0.995,3.2,-0.86,7.5,2,8,"4"
2,7.8,-0.53,0.09,-55.6,0.043,10,80,0.99128,3.08,0.38,9.9,-1,8,"2"
0,3.9,0.63,0.07,2.1,-0.138,240,-342,1.01963,2.4,2.3,10.4,-1,8,"0"
5,6.9,0.72,-0.09,-46.5,0.204,-113,87,0.98693,2.01,0.45,12.8,1,8,"3"
4,7.2,-1.02,-0.43,1.4,0.038,-118,438,0.9927,3.92,0.46,9.6,0,8,"1"
3,6.4,0.3,-0.23,9.5,-0.046,-26,192,0.9955,4.11,1.77,9,0,7,"2"
4,6.4,0.69,0.27,47,0.503,-33,331,0.9948,3.28,0.35,10.2,0,7,"3"
3,17.7,-1.04,-0.74,9.85,0.122,41,103,1.00225,2.53,-0.57,9.6,-1,7,"3"
3,17.2,0.64,1.74,34.9,0.611,71,476,0.9495,3.31,0.54,12.8,0,7,"2"
3,-0.4,0.32,0.22,-31.9,-0.426,-202,133,0.9979,3.22,0.67,10.4,-1,7,"1"
2,1.1,1.73,0.8,8.2,0.442,102,324,0.99538,3.12,-2.17,11.4,-1,7,"1"
5,6.7,-0.05,1.5,2,0.072,245,74,0.99064,4.44,0.65,12.5,1,7,"4"
0,7.6,-0.3,0.02,1.7,-0.155,133,31,0.99316,3.37,-1,10.4,0,8,"0"
6,7.4,1.43,0.42,1.7,0.049,41,3,1.05838,2.5,-1.69,5.4,0,7,"3"
2,13.7,0.2,0.32,47,0.046,18,80,0.99043,2.92,-1.02,2.85,-2,7,"1"
3,6.1,1.25,-0.37,10.4,0,-119,119,0.99618,3.38,0.45,7.8,0,7,"2"
4,5.9,-1.23,-0.68,14.95,0.044,35,461,0.98552,3.84,0.37,12,1,6,"1"
0,10.7,0.22,-0.63,52.4,-0.518,37,181,0.998,2.87,1.88,9.5,0,11,"1"
1,13.6,-2.37,-0.7,19.3,0.409,127,247,1.00055,5.07,0.56,10.1,-2,8,"0"
3,0.7,0.29,1.28,1,0.038,-20,28,0.99164,3.35,0.45,16,0,6,"3"
4,6.4,0.21,0.3,5.6,0.044,38,160,0.9949,2.99,-0.42,6.1,0,7,"3"
2,9.1,0.16,0.26,57.4,-0.308,28,-232,0.97273,3.3,0.43,14.7,-1,9,"2"
0,9,0.39,-0.84,1.3,-0.264,25,50,1.01281,3.88,0.83,3.2,0,10,"0"
6,16.8,0.44,0.82,1.3,-0.459,26,84,0.99609,5.12,-0.14,10.7,2,8,"2"
5,7.1,1.52,-0.12,44.05,0.033,26,118,1.0235,2.37,-1.23,11.1,0,8,"4"
1,-2.7,0.19,0.24,-26,-0.474,3,-197,0.99362,3.24,-0.57,6.7,-2,6,"1"
3,-5.1,0.34,0.36,4.9,0.363,-517,193,1.04085,3.15,0.49,9.7,0,7,"1"
3,18.9,0.34,0.82,0.3,0.174,36,272,1.01668,3.1,0.02,15.4,0,8,"1"
2,18.1,0.18,1.78,7.1,0.041,220,110,0.98396,3.2,1.45,9.2,-2,8,"1"
0,17.6,-0.83,0.23,28,0.032,169,-289,1.02598,3.13,0.4,2.3,-1,9,"1"
5,19.9,0.24,0.45,75.2,0.176,-191,771,0.98745,2.32,0.47,5.3,1,10,"2"
5,6.2,0.66,-0.09,1.2,0.186,29,75,0.9892,1.24,0.39,12.8,-1,7,"2"
4,5.4,0.78,1.45,1.2,0.034,52.5,128,0.9918,3.35,-0.97,11.1,-1,7,"2"
2,10,-1.14,0.49,7.8,0.354,-195,217,0.9959,1.97,-0.67,11.7,-2,7,"1"
5,17,1.3,-1.28,-24.3,0.041,-162,127,0.99524,3.05,0.53,-1,0,6,"3"
6,9,-0.15,0.27,1.5,-0.194,37,81,1.02029,3.2,1.43,14.4,2,6,"2"
3,-1.8,0.25,3.23,-43.1,0.044,-223,-234,0.96072,3.34,2.07,12.5,0,6,"1"
3,7.2,1.63,0.28,-19.3,0.046,6,41,0.99665,3.17,1.76,10.9,-1,8,"1"
3,17.7,0.41,0.01,2.8,-0.498,39,-287,1.03418,2.45,-0.13,8.3,0,7,"2"
3,10.4,1.53,1.3,1.2,0.167,31,-44,0.9954,3.51,0.47,17.1,0,7,"1"
3,7.2,-0.55,1.59,8.5,-0.457,45,-266,1.03425,2.78,0.52,12.5,0,8,"0"
4,6.6,0.23,0.26,32.5,0.045,63,128,1.02745,2.68,0.6,5.1,0,7,"1"
5,-0.2,0.15,0.79,6.3,0.541,345,486,0.9907,2.02,0.73,11.2,0,7,"1"
0,8.5,-0.96,0.72,2.2,0.072,-8,29,0.95757,2.95,0.05,4.8,0,14,"1"
5,11.6,-0.73,1.49,1.1,0.13,-38,140,0.9927,2.71,3.31,5.6,0,7,"3"
1,3.5,1.09,-1.08,-11.3,0.053,-127,465,1.03722,3.29,-0.49,9.9,-1,8,"1"
4,7.2,0.04,0.32,8.5,1.045,47,572,0.9956,3.19,0.4,9.4,0,8,"2"
2,19.2,0.15,0.34,5.1,0.249,34,-110,0.9942,3.01,1.5,9.6,-1,7,"1"
3,13.7,0.36,-1.4,40.9,-0.353,250,119,0.98041,3.75,0.9,17.1,-1,8,"3"
7,-6.9,-1.77,0.77,3.05,-0.323,41.5,195,1,3.06,-0.7,14.3,2,8,"4"
3,6.4,0.25,-0.55,45.6,0.038,15,385,0.97493,3.14,-1.18,-1.2,-1,7,"2"
4,10.9,-0.85,0.3,60.6,-0.346,13,128,0.94382,3.19,0.49,9.7,1,8,"1"
2,6.7,0.33,0.18,8,0.224,54,610,0.9961,3.22,0.43,2.4,-1,7,"0"
6,6.1,0.04,0.28,63.75,0.032,65,330,0.97532,2.44,0.47,11.166666667,1,7,"3"
0,8.1,0.66,1.81,-23.4,0.248,-226,476,0.99662,3.08,0.53,9,0,9,"0"
5,9.2,-0.03,0.34,119.4,-0.546,31,93,1.02398,2.93,-1.09,8.6,0,10,"4"
0,6.2,0.25,1.41,33.5,1.249,55,83,0.99893,2.02,0.4,11.1,1,7,"0"
6,6.7,0.28,0.28,-90.5,-0.973,-166,100,0.98399,3.26,0.56,11.7,1,7,"3"
5,2.9,0.23,0.72,2.9,0.598,43,128,0.99216,3.18,0.4,13.8,0,7,"3"
4,11.1,0.22,-0.25,-16.8,0.029,-197,473,0.99326,2.24,-0.53,10.8,0,7,"0"
5,17.8,0.68,0.24,11.2,0.301,199,302,0.94296,3.12,0.43,10.9,0,8,"4"
0,21.3,0.34,3.7,1.4,0.095,52,-380,0.9947,3.03,1.44,19.4,-1,11,"0"
1,20.5,0.93,0.27,1.2,0.026,26,-356,1.02843,4.32,-0.2,10.8,-2,10,"0"
3,-12.3,0.87,0.36,1.2,0.334,-448,111,0.98395,1.9,-0.93,11.6,-1,7,"1"
0,8.3,0.6,1.18,2.6,0.085,280,24,0.9984,2.09,0.94,9.2,-1,9,"1"
0,12.6,0.41,0.07,131.3,0.587,4,11,0.9962,2.93,3.72,7.6,-1,8,"0"
7,-3.9,0.7,0.29,-57.7,0.052,228,127,0.99551,3.48,0.56,10.5,2,7,"3"
3,6.6,0.22,0.28,12.05,0.261,210,276,1.01867,4.68,0.45,6,0,7,"1"
4,7.5,1.62,1.82,7.2,-0.704,213,48,0.96376,2.06,-0.81,6,0,8,"3"
0,7,-0.34,0.1,47.7,0.071,27,11,0.996,3.28,1.52,9.2,0,8,"0"
5,6,-0.58,0.64,12.8,-0.385,19,171,1.01239,2.41,0.49,13.5,0,7,"0"
3,2.3,0.34,1.39,-18.6,0.763,283,173,0.99749,3,0.81,21.4,0,8,"3"
