"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
"0",0,0,39,0,11,47458,"No",0,"No","Female","Bachelors","Manager",42,"Private",20270,1,"SUV","No",21712,3,"Yes",5,11,"Urban"
"0",0,0,55,0,8,62781,"No",242381,"Yes","Female","Bachelors","Professional",16,"Private",17140,10,"Minivan","No",0,0,"Yes",2,15,"Urban"
"0",0,0,34,1,15,0,"No",0,"Yes","Female","<High School","Student",24,"Private",13630,12,"SUV","No",17880,2,"Yes",4,1,"Urban"
"0",0,0,36,1,13,82281,"No",194096,"Yes","Female","<High School","Blue Collar",50,"Private",14730,6,"SUV","No",0,0,"Yes",1,7,"Urban"
"0",0,0,28,2,12,34043,"Yes",137615,"No","Male","High School","Manager",32,"Private",27160,1,"Minivan","No",0,0,"No",0,1,"Urban"
"0",0,0,55,0,0,0,"No",111559,"Yes","Female","PhD","Home Maker",34,"Private",7000,9,"SUV","No",6479,1,"Yes",0,14,"Urban"
"0",0,0,44,2,14,62721,"No",165941,"Yes","Female","Bachelors","Professional",42,"Private",29770,3,"SUV","No",0,0,"Yes",0,4,"Urban"
"1",4545,0,35,0,11,46416,"No",183094,"Yes","Female","<High School","Clerical",27,"Commercial",28290,4,"Van","No",0,0,"No",0,1,"Urban"
"1",2671,0,55,0,9,59196,"No",178362,"Yes","Female","Masters","Lawyer",77,"Private",7420,4,"Sports Car","No",4274,3,"Yes",0,21,"Urban"
"0",0,1,39,2,7,3414,"No",0,"Yes","Male","<High School","Student",9,"Private",10840,7,"Minivan","Yes",3973,1,"Yes",0,5,"Urban"
"0",0,0,57,0,13,53339,"No",0,"No","Female","<High School","Blue Collar",37,"Commercial",34150,4,"Pickup","No",0,0,"Yes",0,8,"Urban"
"0",0,0,46,0,14,99224,"No",274393,"Yes","Male","Bachelors","Blue Collar",33,"Commercial",13500,1,"Minivan","No",0,0,"Yes",1,11,"Rural"
"0",0,0,50,0,11,38998,"No",175757,"Yes","Male","High School","Blue Collar",47,"Commercial",21460,7,"Minivan","Yes",0,0,"Yes",1,1,"Rural"
"1",4277,0,31,3,14,26112,"No",117229,"Yes","Female","<High School","Clerical",58,"Private",14030,3,"SUV","No",0,0,"Yes",0,5,"Rural"
"0",0,0,52,0,10,33933,"No",156362,"Yes","Male","High School","Blue Collar",25,"Commercial",11630,6,"Pickup","Yes",3764,2,"Yes",1,6,"Urban"
"1",12023.802389,0,47,0,14,66524,"No",0,"No","Male","Bachelors","Professional",56,"Private",12850,3,"Minivan","Yes",0,0,"Yes",0,12,"Urban"
"0",0,0,34,2,10,34706,"Yes",0,"No","Female","High School","Clerical",56,"Private",4700,6,"Sports Car","No",8852,2,"Yes",4,1,"Urban"
"1",2546,0,22,0,7,12301,"No",0,"No","Female","Bachelors","Blue Collar",49,"Commercial",8770,6,"Sports Car","Yes",9232,3,"Yes",11,14,"Urban"
"1",5728,0,35,2,13,54309,"Yes",0,"No","Female","High School","Blue Collar",37,"Commercial",19150,6,"Pickup","No",32871,1,"No",4,8,"Urban"
"0",0,1,41,1,10,55867,"No",208816,"Yes","Male","Bachelors","Clerical",20,"Private",11190,7,"Pickup","Yes",0,0,"Yes",4,14,"Urban"
"0",0,0,30,2,7,0,"No",0,"Yes","Female","<High School","Student",52,"Private",7530,1,"Sports Car","No",0,0,"Yes",2,1,"Urban"
"1",4930,1,42,1,10,58489,"Yes",0,"No","Female","Masters","Lawyer",9,"Private",11550,6,"SUV","No",43863,1,"No",1,12,"Urban"
"0",0,1,39,2,14,24546,"No",147125,"Yes","Female","High School","Blue Collar",5,"Commercial",3950,4,"SUV","No",4227,2,"Yes",0,10,"Urban"
"0",0,0,35,0,11,8344,"No",0,"No","Female","High School","Home Maker",33,"Private",13340,10,"SUV","No",0,0,"Yes",5,7,"Urban"
"0",0,0,51,0,10,52391,"No",0,"No","Female","Bachelors","Professional",46,"Private",6740,6,"Sports Car","No",0,0,"Yes",1,12,"Urban"
"0",0,0,47,0,14,43779,"No",167419,"Yes","Female","Masters","Professional",36,"Private",10580,7,"Sports Car","No",7588,3,"Yes",6,1,"Urban"
"0",0,0,41,0,7,27907,"No",152144,"No","Female","High School","Home Maker",40,"Private",14500,7,"Minivan","No",0,0,"Yes",0,6,"Rural"
"0",0,0,56,0,3,37352,"No",0,"No","Male","Masters","Lawyer",40,"Private",13910,7,"Minivan","No",0,0,"Yes",0,20,"Rural"
"1",3842,0,55,0,9,51811,"No",0,"No","Female","Bachelors","Blue Collar",29,"Commercial",7000,10,"Sports Car","No",1815,4,"Yes",0,11,"Urban"
"0",0,0,28,1,11,70029,"No",227430,"Yes","Female","Masters","Lawyer",52,"Private",11300,11,"SUV","No",0,0,"Yes",0,10,"Urban"
"0",0,0,45,2,0,0,"No",115797,"Yes","Male","<High School","Student",21,"Private",6880,1,"Pickup","Yes",0,0,"Yes",0,7,"Urban"
"0",0,0,32,1,13,189093,"Yes",0,"No","Male","PhD","Doctor",27,"Commercial",33600,10,"Panel Truck","Yes",37394,1,"Yes",0,7,"Urban"
"0",0,0,35,1,11,74315,"Yes",225301,"No","Male","Masters","Professional",60,"Commercial",24230,1,"Panel Truck","Yes",0,0,"Yes",0,10,"Urban"
"0",0,1,44,1,11,42309,"No",132978,"Yes","Female","<High School","Clerical",24,"Private",11370,1,"SUV","No",0,0,"Yes",0,4,"Rural"
"0",0,0,50,0,6,72745,"No",0,"No","Male","High School","Manager",47,"Private",17590,1,"Van","No",6186,2,"Yes",6,5,"Urban"
"0",0,0,50,0,15,187677,"No",487230,"Yes","Female","Bachelors","Professional",5,"Private",42190,10,"Minivan","No",0,0,"Yes",0,11,"Urban"
"0",0,0,51,0,7,13659,"No",0,"No","Male","<High School","Clerical",30,"Commercial",8150,13,"Pickup","No",0,0,"Yes",0,1,"Rural"
"0",0,0,59,0,14,28100,"No",116034,"Yes","Female","High School","Clerical",71,"Private",7400,1,"SUV","No",2319,2,"Yes",0,10,"Rural"
"0",0,0,39,2,13,16851,"No",150516,"Yes","Male","High School","Professional",43,"Commercial",5400,11,"Pickup","Yes",0,0,"Yes",1,1,"Urban"
"0",0,0,47,0,13,195139,"No",472185,"Yes","Female","PhD","Doctor",11,"Private",29180,13,"Pickup","No",0,0,"Yes",0,15,"Urban"
"1",2532,0,36,2,15,51969,"No",221596,"Yes","Male","Bachelors","Clerical",55,"Private",1500,16,"Minivan","Yes",3488,4,"Yes",0,7,"Urban"
"0",0,0,49,0,9,117252,"No",0,"No","Male","Masters","Lawyer",28,"Private",18130,11,"Van","Yes",6494,2,"Yes",0,15,"Urban"
"0",0,0,36,0,12,54691,"No",0,"No","Male","Bachelors","Professional",27,"Private",12620,17,"Minivan","No",0,0,"Yes",0,15,"Urban"
"0",0,0,33,1,0,0,"No",120175,"Yes","Female","High School","Home Maker",40,"Private",9030,1,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,29,1,0,0,"No",66346,"Yes","Female","<High School","Home Maker",34,"Private",6170,1,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,59,0,11,126093,"No",0,"No","Female","Masters","Lawyer",62,"Private",14110,1,"SUV","No",0,0,"No",0,4,"Urban"
"0",0,0,46,0,7,8588,"No",119058,"Yes","Female","Masters","Home Maker",58,"Private",19600,13,"Minivan","Yes",0,0,"Yes",1,10,"Rural"
"0",0,0,54,0,7,82395,"No",224691,"No","Female","Masters","Lawyer",41,"Private",6900,6,"Sports Car","No",0,0,"Yes",1,16,"Urban"
"0",0,0,50,0,13,74366,"No",264375,"Yes","Female","Bachelors","Professional",35,"Private",25950,6,"Minivan","No",0,0,"Yes",0,11,"Urban"
"0",0,0,34,3,13,9573,"No",114949,"Yes","Male","Bachelors","Student",30,"Commercial",3270,4,"Minivan","Yes",0,0,"No",1,13,"Urban"
"1",6431,0,49,0,11,52485,"No",0,"No","Male","Masters","Lawyer",40,"Private",19830,4,"Van","Yes",0,0,"Yes",3,18,"Urban"
"0",0,0,36,1,13,14729,"No",91594,"Yes","Male","<High School","Clerical",26,"Private",14270,10,"Minivan","Yes",0,0,"Yes",0,6,"Rural"
"0",0,0,51,1,12,94328,"No",327651,"Yes","Female","Masters","Lawyer",44,"Private",6900,3,"Sports Car","No",0,0,"Yes",0,1,"Urban"
"1",2535,0,46,0,13,33953,"No",164542,"Yes","Male","<High School","Blue Collar",32,"Private",12040,4,"Minivan","Yes",0,0,"Yes",0,6,"Urban"
"0",0,0,32,4,14,86539,"No",305557,"Yes","Female","Masters","Professional",42,"Private",13350,10,"SUV","No",0,0,"Yes",0,19,"Urban"
"0",0,0,26,2,9,117984,"Yes",0,"No","Female","Bachelors","Blue Collar",65,"Commercial",26330,3,"Pickup","No",5756,2,"Yes",11,8,"Urban"
"1",3226,0,57,0,16,53739,"No",220862,"Yes","Male","Bachelors","Professional",41,"Commercial",21740,1,"Van","Yes",0,0,"Yes",5,5,"Urban"
"1",4367,0,36,0,10,15927,"No",130924,"Yes","Male","High School","Student",24,"Commercial",6900,1,"Pickup","Yes",0,0,"Yes",3,1,"Rural"
"1",6221.5837327,1,42,3,13,156532,"Yes",0,"No","Male","Bachelors","Professional",31,"Commercial",18060,6,"Van","No",785,2,"Yes",4,14,"Urban"
"0",0,0,49,0,16,45807,"No",204460,"Yes","Male","Bachelors","Professional",7,"Commercial",18650,7,"Van","No",0,0,"Yes",1,5,"Urban"
"0",0,0,36,3,12,62893,"Yes",0,"No","Male","Masters","Lawyer",37,"Private",13630,3,"Minivan","Yes",0,0,"Yes",0,17,"Urban"
"1",1157,0,53,0,12,46396,"No",164037,"Yes","Male","Bachelors","Blue Collar",29,"Commercial",22340,10,"Van","Yes",0,0,"Yes",0,11,"Urban"
"0",0,0,57,0,14,78387,"No",403628,"Yes","Male","Bachelors","Manager",5,"Commercial",31550,1,"Panel Truck","Yes",4355,1,"Yes",0,8,"Urban"
"0",0,0,34,2,12,17069,"No",77863,"Yes","Female","Masters","Lawyer",61,"Private",13510,1,"SUV","No",3092,1,"Yes",5,11,"Urban"
"0",0,0,73,0,15,1773,"No",0,"No","Female","Bachelors","Student",46,"Private",8980,7,"Sports Car","No",0,0,"Yes",1,14,"Urban"
"0",0,0,49,0,9,34427,"No",158704,"No","Female","Bachelors","Home Maker",38,"Private",9840,1,"Minivan","No",0,0,"Yes",0,7,"Rural"
"0",0,0,37,0,12,93190,"No",288129,"Yes","Male","Masters","Manager",34,"Commercial",31180,6,"Panel Truck","Yes",0,0,"Yes",0,23,"Urban"
"0",0,0,51,0,0,0,"No",0,"Yes","Male","High School","Student",40,"Private",6600,6,"Minivan","Yes",0,0,"Yes",0,7,"Rural"
"1",4290.2158053,2,45,3,14,36912,"Yes",0,"No","Female","Bachelors","Clerical",60,"Private",9690,9,"SUV","No",34514,1,"No",0,12,"Urban"
"1",4415,1,43,1,13,65779,"No",190317,"Yes","Female","Masters","Professional",29,"Private",14850,1,"SUV","No",35737,3,"No",4,17,"Urban"
"0",0,0,46,0,0,0,"No",114513,"Yes","Female","Bachelors","Home Maker",31,"Private",22920,3,"Minivan","No",0,0,"Yes",0,13,"Rural"
"0",0,0,47,0,8,84850,"No",256828,"Yes","Female","Bachelors","Blue Collar",31,"Commercial",23840,17,"Pickup","No",0,0,"No",0,6,"Urban"
"0",0,0,52,0,8,42778,"No",146329,"Yes","Male","Bachelors","Clerical",21,"Commercial",30390,1,"Panel Truck","Yes",0,0,"Yes",0,13,"Rural"
"0",0,0,48,0,12,93955,"No",303379,"Yes","Male","Bachelors","Manager",35,"Private",15700,10,"Minivan","Yes",0,0,"Yes",0,10,"Urban"
"1",7308,1,56,2,14,176849,"No",430830,"Yes","Female","Bachelors","Blue Collar",37,"Commercial",26470,4,"SUV","No",0,0,"Yes",0,6,"Urban"
"0",0,0,51,0,13,30764,"No",176491,"Yes","Female","Masters","Lawyer",24,"Private",9680,4,"SUV","No",0,0,"Yes",1,16,"Urban"
"1",5548,0,51,0,12,67452,"No",0,"No","Female","High School","Blue Collar",58,"Commercial",21600,3,"Sports Car","No",4075,3,"Yes",4,5,"Urban"
"1",3317,2,36,3,0,0,"No",0,"Yes","Male","High School","Student",13,"Commercial",5100,7,"Pickup","Yes",0,0,"Yes",2,1,"Urban"
"1",26305.260525,0,47,0,0,0,"No",0,"Yes","Male","High School","Student",35,"Commercial",11610,7,"Pickup","Yes",19545,1,"No",0,1,"Rural"
"1",2972,3,42,3,4,19759,"Yes",0,"No","Male","<High School","Blue Collar",30,"Private",15100,1,"Minivan","Yes",35863,2,"No",4,8,"Urban"
"1",1842,0,40,0,7,82813,"No",0,"No","Female","Bachelors","Blue Collar",51,"Commercial",13780,11,"SUV","No",8593,3,"Yes",0,9,"Urban"
"0",0,0,53,0,10,121708,"No",356812,"No","Male","PhD","Doctor",27,"Private",19480,1,"Van","Yes",0,0,"Yes",0,11,"Urban"
"0",0,0,52,0,16,72500,"No",273022,"Yes","Female","High School","Blue Collar",5,"Private",7270,6,"SUV","No",6217,1,"Yes",7,1,"Urban"
"0",0,0,43,3,16,129376,"No",361375,"Yes","Male","Masters","Lawyer",23,"Private",14440,1,"Minivan","Yes",6020,2,"Yes",0,18,"Urban"
"0",0,0,53,0,10,41924,"No",0,"No","Female","High School","Home Maker",51,"Private",11150,10,"SUV","No",0,0,"Yes",0,7,"Rural"
"0",0,0,30,1,11,88305,"No",278236,"Yes","Female","Masters","Professional",5,"Private",19710,3,"SUV","No",0,0,"Yes",0,20,"Urban"
"0",0,0,40,0,12,31311,"No",153571,"No","Male","High School","Blue Collar",12,"Commercial",8630,1,"Minivan","Yes",0,0,"Yes",1,1,"Rural"
"1",5201.0549546,0,56,0,9,36635,"No",132567,"Yes","Female","High School","Clerical",16,"Private",5160,6,"SUV","No",24822,3,"No",4,11,"Urban"
"0",0,0,51,0,7,100505,"No",0,"No","Male","PhD","Doctor",21,"Private",4540,4,"Minivan","No",9281,3,"Yes",4,11,"Urban"
"0",0,0,43,3,15,220895,"No",547820,"Yes","Male","PhD","Blue Collar",33,"Commercial",34800,1,"Panel Truck","No",0,0,"Yes",4,12,"Urban"
"0",0,0,37,0,12,140609,"No",374856,"Yes","Male","Masters","Lawyer",35,"Private",14210,10,"Minivan","Yes",7101,2,"Yes",5,16,"Urban"
"0",0,0,35,0,10,45651,"No",147787,"Yes","Female","High School","Blue Collar",37,"Commercial",13760,7,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,30,3,11,22010,"No",136187,"Yes","Female","<High School","Clerical",18,"Private",10890,10,"SUV","No",0,0,"Yes",4,1,"Rural"
"0",0,0,43,0,7,50491,"No",240774,"Yes","Male","Masters","Lawyer",57,"Commercial",16500,4,"Van","No",0,0,"Yes",0,10,"Urban"
"0",0,0,32,3,16,53770,"No",183951,"Yes","Male","Bachelors","Clerical",49,"Private",12900,1,"Minivan","Yes",0,0,"Yes",2,10,"Urban"
"1",931,0,34,0,5,59972,"No",165806,"No","Male","Bachelors","Professional",51,"Commercial",23040,1,"Panel Truck","No",0,0,"Yes",3,7,"Urban"
"0",0,1,39,2,12,956,"No",0,"Yes","Female","Bachelors","Student",25,"Commercial",17550,1,"SUV","No",0,0,"Yes",0,9,"Rural"
"0",0,0,24,1,13,23109,"No",93445,"Yes","Female","Bachelors","Clerical",34,"Private",6210,14,"SUV","Yes",5876,1,"Yes",2,13,"Urban"
"0",0,0,42,2,12,67644,"No",233085,"Yes","Female","Bachelors","Blue Collar",25,"Commercial",12460,3,"Minivan","No",0,0,"Yes",5,8,"Urban"
"0",0,0,50,0,11,74970,"No",0,"No","Male","Bachelors","Blue Collar",28,"Commercial",13930,1,"Minivan","Yes",0,0,"Yes",0,1,"Rural"
"0",0,0,33,3,0,0,"Yes",85078,"No","Male","High School","Home Maker",6,"Private",18390,6,"Van","Yes",8999,2,"Yes",0,8,"Urban"
"0",0,0,45,3,14,73867,"No",231278,"Yes","Female","Bachelors","Clerical",14,"Private",14060,11,"SUV","No",1300,2,"Yes",6,10,"Urban"
"1",616,0,66,0,8,20443,"No",164510,"Yes","Male","<High School","Blue Collar",40,"Private",1500,7,"SUV","Yes",3331,1,"Yes",6,1,"Urban"
"0",0,0,27,3,13,55877,"No",169598,"Yes","Male","High School","Clerical",41,"Private",9400,11,"Minivan","Yes",0,0,"Yes",0,6,"Urban"
"1",7406,2,40,2,14,12339,"No",107774,"Yes","Male","Masters","Manager",47,"Commercial",22310,1,"Van","Yes",3816,3,"Yes",5,15,"Urban"
"1",1119,0,43,1,12,43574,"Yes",0,"No","Female","High School","Manager",21,"Private",20550,11,"Sports Car","No",5769,1,"Yes",1,1,"Urban"
"0",0,0,54,0,13,72289,"No",0,"No","Male","<High School","Blue Collar",44,"Private",14130,7,"Minivan","Yes",39793,2,"No",5,1,"Urban"
"1",2473.5851276,0,39,3,12,69394,"Yes",0,"No","Female","PhD","Lawyer",52,"Private",9720,1,"SUV","No",0,0,"No",0,13,"Urban"
"0",0,0,41,0,11,98960,"No",283545,"No","Male","Bachelors","Professional",32,"Commercial",11400,7,"Pickup","Yes",0,0,"Yes",0,13,"Urban"
"0",0,0,48,0,7,114869,"No",300454,"No","Female","Masters","Lawyer",5,"Private",6300,4,"SUV","No",5933,2,"Yes",0,15,"Urban"
"0",0,0,36,1,13,40834,"No",205130,"Yes","Female","High School","Blue Collar",48,"Private",10080,3,"Sports Car","No",0,0,"No",0,1,"Rural"
"0",0,0,40,0,10,48812,"No",149499,"Yes","Female","High School","Clerical",12,"Commercial",14960,7,"Pickup","No",4056,2,"Yes",1,1,"Urban"
"0",0,0,30,1,10,17455,"Yes",140978,"No","Female","<High School","Blue Collar",50,"Private",12490,6,"SUV","No",0,0,"Yes",1,6,"Rural"
"0",0,0,50,0,10,80472,"No",239345,"Yes","Female","Bachelors","Professional",39,"Commercial",34150,13,"Van","No",8936,4,"Yes",2,9,"Urban"
"0",0,0,50,0,13,45499,"No",196923,"No","Male","Bachelors","Professional",28,"Private",6050,10,"Minivan","Yes",0,0,"Yes",0,12,"Urban"
"1",2660,0,43,2,16,58158,"No",203678,"Yes","Male","High School","Blue Collar",24,"Commercial",16400,6,"Minivan","Yes",0,0,"Yes",0,1,"Urban"
"0",0,0,51,0,14,65711,"No",0,"No","Male","Bachelors","Manager",10,"Commercial",28350,4,"Panel Truck","No",9591,2,"Yes",5,2,"Urban"
"0",0,0,48,0,10,91245,"No",278928,"Yes","Female","<High School","Blue Collar",10,"Private",15420,8,"SUV","No",3136,2,"Yes",8,1,"Urban"
"0",0,0,46,0,13,266027,"No",0,"No","Male","PhD","Doctor",52,"Commercial",34020,1,"Panel Truck","Yes",1332,3,"Yes",6,23,"Urban"
"0",0,0,46,0,11,146882,"No",0,"No","Male","PhD","Manager",34,"Commercial",21830,3,"Van","Yes",8170,2,"Yes",3,10,"Urban"
"1",3367,0,55,0,8,86574,"No",323469,"Yes","Male","Masters","Manager",47,"Private",17020,3,"Van","Yes",0,0,"Yes",0,18,"Urban"
"0",0,0,50,0,13,26137,"No",121970,"Yes","Female","High School","Clerical",31,"Commercial",23980,4,"Pickup","No",0,0,"Yes",2,10,"Rural"
"0",0,0,39,2,12,33472,"No",158296,"Yes","Male","<High School","Clerical",24,"Commercial",11550,10,"Pickup","Yes",0,0,"Yes",0,5,"Urban"
"1",2292,0,37,0,0,0,"No",0,"Yes","Male","<High School","Student",26,"Commercial",5200,1,"Pickup","Yes",0,0,"Yes",0,1,"Urban"
"1",3034,0,35,2,8,47797,"Yes",0,"No","Female","Bachelors","Professional",23,"Private",1500,6,"SUV","No",41303,2,"No",4,6,"Urban"
"0",0,0,30,3,14,40889,"No",147629,"Yes","Female","High School","Clerical",28,"Private",29990,3,"Minivan","No",0,0,"Yes",0,1,"Rural"
"0",0,0,50,0,12,89479,"No",177293,"Yes","Male","Masters","Professional",58,"Private",15120,1,"Minivan","Yes",0,0,"Yes",0,19,"Urban"
"0",0,0,54,0,11,66623,"No",261930,"Yes","Male","<High School","Blue Collar",32,"Commercial",34300,10,"Panel Truck","No",9485,3,"Yes",0,1,"Rural"
"0",0,0,50,0,12,41656,"No",165740,"Yes","Male","<High School","Clerical",26,"Private",10670,17,"Minivan","No",0,0,"Yes",0,1,"Rural"
"1",2665,0,50,0,15,43543,"No",105982,"Yes","Male","Bachelors","Blue Collar",49,"Commercial",15890,4,"Minivan","Yes",0,0,"Yes",3,5,"Urban"
"0",0,0,44,2,14,102426,"No",295952,"Yes","Female","Bachelors","Manager",5,"Private",22700,10,"Minivan","No",0,0,"Yes",1,4,"Urban"
"0",0,0,61,0,0,0,"No",137023,"Yes","Female","Bachelors","Home Maker",54,"Private",15490,1,"Sports Car","No",0,0,"Yes",2,11,"Urban"
"0",0,0,52,0,12,50853,"No",0,"No","Female","Masters","Professional",43,"Private",9920,14,"SUV","No",0,0,"Yes",0,19,"Urban"
"0",0,0,44,2,14,182620,"No",470025,"Yes","Female","PhD","Doctor",24,"Private",14670,10,"SUV","No",0,0,"Yes",2,18,"Urban"
"0",0,0,42,2,11,80054,"Yes",0,"No","Female","High School","Professional",5,"Private",11110,1,"SUV","No",0,0,"Yes",1,10,"Rural"
"0",0,1,39,2,11,19785,"No",95240,"Yes","Female","<High School","Blue Collar",5,"Private",26210,10,"Sports Car","No",0,0,"Yes",0,8,"Urban"
"0",0,0,50,0,7,125583,"No",481028,"Yes","Male","Masters","Professional",41,"Commercial",20730,1,"Van","No",1358,1,"Yes",5,13,"Urban"
"0",0,0,45,0,14,66809,"No",246682,"Yes","Male","Masters","Lawyer",38,"Private",13970,6,"Minivan","No",0,0,"Yes",1,11,"Urban"
"0",0,0,37,0,12,58561,"No",182367,"Yes","Male","Masters","Lawyer",15,"Private",5590,7,"Minivan","Yes",2942,3,"Yes",3,20,"Urban"
"0",0,0,46,0,14,23571,"No",145066,"Yes","Male","High School","Clerical",45,"Commercial",11890,4,"Pickup","Yes",0,0,"Yes",0,1,"Rural"
"0",0,0,49,0,8,76399,"No",225768,"Yes","Male","High School","Blue Collar",44,"Commercial",14040,7,"Minivan","No",32239,2,"No",5,1,"Urban"
"0",0,0,44,1,14,118257,"No",320567,"Yes","Female","Bachelors","Manager",9,"Private",5900,11,"SUV","No",0,0,"Yes",0,10,"Urban"
"0",0,0,49,0,8,105594,"No",301702,"Yes","Female","PhD","Doctor",17,"Private",12920,13,"SUV","No",0,0,"Yes",3,1,"Urban"
"1",2550,0,48,0,15,67876,"No",242138,"Yes","Female","High School","Blue Collar",31,"Commercial",6410,1,"SUV","No",8268,3,"Yes",3,1,"Urban"
"0",0,0,44,1,16,60398,"No",216070,"Yes","Male","High School","Clerical",18,"Private",1500,4,"Minivan","Yes",3751,2,"Yes",5,9,"Urban"
"0",0,0,45,1,11,55983,"Yes",0,"No","Female","Bachelors","Manager",31,"Private",7240,6,"Sports Car","No",0,0,"Yes",0,10,"Urban"
"0",0,0,52,0,3,229365,"No",531301,"Yes","Male","PhD","Doctor",25,"Private",33810,1,"Minivan","Yes",0,0,"Yes",1,16,"Urban"
"0",0,0,48,0,7,85342,"No",263337,"No","Male","Masters","Professional",46,"Private",19520,3,"Minivan","Yes",0,0,"Yes",0,11,"Urban"
"0",0,0,47,0,10,21281,"No",117398,"No","Male","High School","Clerical",17,"Private",9640,4,"Pickup","Yes",0,0,"No",1,6,"Rural"
"0",0,0,51,0,15,109836,"No",322934,"Yes","Female","Bachelors","Professional",42,"Commercial",1500,4,"Sports Car","No",42214,1,"No",1,6,"Urban"
"1",5413,0,55,0,15,81427,"No",0,"No","Female","Masters","Lawyer",7,"Private",20320,8,"Pickup","No",21548,2,"No",2,17,"Urban"
"0",0,0,48,0,13,132869,"No",393765,"Yes","Male","Masters","Professional",38,"Commercial",34800,10,"Panel Truck","No",0,0,"Yes",0,9,"Rural"
"0",0,0,41,0,3,85545,"No",0,"No","Female","Masters","Lawyer",36,"Private",6240,1,"SUV","No",0,0,"Yes",0,21,"Urban"
"1",5603.0885976,0,61,0,13,57095,"No",0,"No","Male","<High School","Blue Collar",52,"Private",7600,4,"SUV","Yes",1904,3,"Yes",7,6,"Urban"
"0",0,0,50,0,13,22800,"No",0,"Yes","Female","Bachelors","Student",52,"Commercial",16140,1,"SUV","No",0,0,"Yes",0,5,"Rural"
"0",0,0,59,0,13,24197,"No",127235,"No","Male","<High School","Clerical",40,"Private",9650,6,"Pickup","Yes",734,1,"Yes",5,4,"Urban"
"0",0,0,45,0,11,42127,"No",0,"No","Male","Masters","Professional",44,"Commercial",25290,11,"Panel Truck","Yes",0,0,"Yes",0,17,"Urban"
"1",4480,0,43,2,11,46224,"No",173103,"Yes","Male","High School","Blue Collar",45,"Commercial",11510,13,"Pickup","Yes",0,0,"No",0,10,"Urban"
"0",0,0,46,0,11,80183,"No",210725,"No","Female","Bachelors","Blue Collar",39,"Private",6970,10,"SUV","No",0,0,"No",0,8,"Urban"
"1",1226,0,41,0,10,50331,"No",0,"No","Female","Bachelors","Blue Collar",23,"Commercial",18870,4,"Pickup","No",5581,2,"Yes",7,1,"Urban"
"0",0,2,45,3,14,60769,"No",218782,"Yes","Male","Bachelors","Manager",28,"Private",8310,11,"Minivan","No",0,0,"Yes",3,10,"Urban"
"0",0,0,42,0,12,109919,"No",348658,"Yes","Female","Masters","Manager",23,"Private",22520,9,"Sports Car","No",0,0,"Yes",0,8,"Urban"
"0",0,0,39,0,13,37443,"No",104380,"Yes","Male","High School","Clerical",45,"Private",14480,6,"Minivan","Yes",0,0,"Yes",4,11,"Rural"
"0",0,0,39,0,9,16149,"No",0,"No","Female","High School","Clerical",44,"Private",7010,1,"Sports Car","No",0,0,"Yes",0,6,"Rural"
"0",0,0,44,2,10,139681,"No",327139,"Yes","Female","Bachelors","Professional",14,"Private",37510,1,"Sports Car","No",0,0,"Yes",0,8,"Urban"
"0",0,0,39,0,9,43956,"No",118758,"Yes","Male","High School","Blue Collar",67,"Commercial",1500,6,"Minivan","Yes",0,0,"Yes",1,8,"Rural"
"0",0,0,49,0,16,54288,"No",172214,"Yes","Female","Bachelors","Professional",15,"Private",11830,6,"SUV","No",0,0,"Yes",2,8,"Urban"
"1",2489,0,41,0,10,136585,"No",0,"No","Male","Masters","Lawyer",47,"Private",22060,13,"Van","No",1685,3,"Yes",0,10,"Urban"
